Dt_name Cre_transcriptID	Cre_transcript	E_value	Cre_geneID
Locus_238_Transcript_1/2_Confidence_0.833_Length_1058	CHLREDRAFT_377393	2e-37	estExt_fgenesh1_pm.C_chromosome_20743
Locus_240_Transcript_4/10_Confidence_0.519_Length_3140	CHLREDRAFT_60444	2e-170	estExt_GenewiseH_1.C_880013
Locus_242_Transcript_1/1_Confidence_1.000_Length_944	CHLREDRAFT_130473	1e-102	estExt_gwp_1H.C_280106
Locus_243_Transcript_7/7_Confidence_0.731_Length_3389	CHLREDRAFT_296325	7e-18	au.g13980_t1
Locus_244_Transcript_1/2_Confidence_0.750_Length_1416	CHLREDRAFT_150644	5e-48	Chlre2_kg.scaffold_31000010
Locus_245_Transcript_1/1_Confidence_1.000_Length_1257	CHLREDRAFT_134051	2e-123	estExt_gwp_1W.C_50230
Locus_246_Transcript_1/1_Confidence_1.000_Length_751	CHLREDRAFT_289638	2e-35	au.g7727_t1
Locus_248_Transcript_1/1_Confidence_1.000_Length_2121	CHLREDRAFT_183011	7e-64	estExt_fgenesh2_kg.C_110026
Locus_252_Transcript_3/3_Confidence_0.714_Length_1205	CHLREDRAFT_416138	4e-11	pasa_Sanger_mRNA20877
Locus_253_Transcript_1/10_Confidence_0.234_Length_1193	CHLREDRAFT_189393	6e-55	estExt_fgenesh2_pg.C_150033
Locus_254_Transcript_2/4_Confidence_0.357_Length_1497	CHLREDRAFT_173841	1e-35	fgenesh2_pg.C_scaffold_21000136
Locus_256_Transcript_15/17_Confidence_0.431_Length_2886	CHLREDRAFT_126835	0.0	estExt_gwp_1H.C_30261
Locus_257_Transcript_8/8_Confidence_0.349_Length_1786	CHLREDRAFT_184810	1e-118	estExt_fgenesh2_kg.C_320006
Locus_258_Transcript_3/3_Confidence_0.500_Length_2537	CHLREDRAFT_159889	2e-09	acegs_kg.scaffold_61000001
Locus_260_Transcript_1/1_Confidence_1.000_Length_1459	CHLREDRAFT_140580	2e-144	estExt_gwp_1W.C_890009
Locus_265_Transcript_3/3_Confidence_0.667_Length_1616	CHLREDRAFT_183518	2e-89	estExt_fgenesh2_kg.C_10006
Locus_268_Transcript_4/4_Confidence_0.786_Length_2786	CHLREDRAFT_397437	0.0	pasa_Sanger_mRNA15357
Locus_269_Transcript_1/8_Confidence_0.611_Length_1933	CHLREDRAFT_183048	0.0	estExt_fgenesh2_kg.C_110066
Locus_270_Transcript_2/3_Confidence_0.800_Length_2292	CHLREDRAFT_196263	4e-180	MHS_fgenesh1_pg.C_scaffold_26000067
Locus_271_Transcript_22/25_Confidence_0.161_Length_6282	CHLREDRAFT_31082	0.0	estExt_fgenesh1_pg.C_100355
Locus_271_Transcript_23/25_Confidence_0.137_Length_2245	CHLREDRAFT_181588	2e-19	fgenesh2_pg.C_scaffold_1253000001
Locus_272_Transcript_1/1_Confidence_1.000_Length_1801	CHLREDRAFT_195637	4e-45	MAY_e_gwH.19.249.1
Locus_275_Transcript_1/2_Confidence_0.750_Length_1283	CHLREDRAFT_164254	0.0	fgenesh2_kg.C_scaffold_38000011
Locus_276_Transcript_1/1_Confidence_1.000_Length_4259	CHLREDRAFT_292576	1e-116	au.g10452_t1
Locus_277_Transcript_1/1_Confidence_1.000_Length_1391	CHLREDRAFT_205986	2e-166	OVA_acegs_kg.scaffold_14000095
Locus_278_Transcript_1/2_Confidence_0.667_Length_1578	CHLREDRAFT_380549	2e-115	estExt_fgenesh1_pm.C_chromosome_120849
Locus_279_Transcript_1/1_Confidence_1.000_Length_417	CHLREDRAFT_130723	2e-19	estExt_gwp_1H.C_250043
Locus_281_Transcript_1/1_Confidence_1.000_Length_2605	CHLREDRAFT_182663	0.0	estExt_fgenesh2_kg.C_20016
Locus_282_Transcript_1/1_Confidence_1.000_Length_1259	CHLREDRAFT_403795	4e-34	pasa_Sanger_mRNA13570
Locus_283_Transcript_2/73_Confidence_1.000_Length_1093	CHLREDRAFT_144583	5e-50	Chlre2_kg.scaffold_11000128
Locus_283_Transcript_72/73_Confidence_0.140_Length_8380	CHLREDRAFT_185190	4e-132	estExt_fgenesh2_kg.C_400018
Locus_285_Transcript_1/1_Confidence_1.000_Length_1757	CHLREDRAFT_196606	0.0	LOH_chlre3.20.176.3.11
Locus_286_Transcript_13/140_Confidence_1.000_Length_1545	CHLREDRAFT_343416	0.0	estExt_fgenesh1_pg.C_chromosome_30302
Locus_286_Transcript_82/140_Confidence_1.000_Length_861	CHLREDRAFT_326105	6e-33	pg.chromosome_3_#_860
Locus_286_Transcript_137/140_Confidence_0.163_Length_7465	CHLREDRAFT_182821	4e-68	estExt_fgenesh2_kg.C_90046
Locus_289_Transcript_1/1_Confidence_1.000_Length_806	CHLREDRAFT_188250	2e-62	estExt_fgenesh2_pg.C_90218
Locus_290_Transcript_3/3_Confidence_0.667_Length_796	CHLREDRAFT_142065	1e-38	Chlre2_kg.scaffold_3000038
Locus_292_Transcript_15/19_Confidence_0.128_Length_1786	CHLREDRAFT_196237	2e-109	JLM_e_gwW.24.191.1
Locus_292_Transcript_16/19_Confidence_0.319_Length_2663	CHLREDRAFT_196438	2e-134	JLM_estExt_GenewiseW_1.C_240191
Locus_295_Transcript_1/1_Confidence_1.000_Length_3889	CHLREDRAFT_113847	0.0	e_gwW.2.311.1
Locus_297_Transcript_1/3_Confidence_0.667_Length_617	CHLREDRAFT_188144	8e-94	estExt_fgenesh2_pg.C_90045
Locus_300_Transcript_4/4_Confidence_0.824_Length_5623	CHLREDRAFT_185104	0.0	estExt_fgenesh2_kg.C_370016
Locus_301_Transcript_1/1_Confidence_1.000_Length_3570	CHLREDRAFT_77047	0.0	estExt_GenewiseW_1.C_60010
Locus_302_Transcript_1/10_Confidence_0.692_Length_5265	CHLREDRAFT_76715	0.0	estExt_GenewiseW_1.C_30026
Locus_303_Transcript_1/1_Confidence_1.000_Length_885	CHLREDRAFT_423715	2e-18	pasa_Sanger_mRNA7125
Locus_304_Transcript_5/5_Confidence_0.600_Length_2124	CHLREDRAFT_78928	0.0	estExt_GenewiseW_1.C_10098
Locus_305_Transcript_1/1_Confidence_1.000_Length_1824	CHLREDRAFT_127976	0.0	estExt_gwp_1H.C_100263
Locus_306_Transcript_1/1_Confidence_1.000_Length_1980	CHLREDRAFT_404724	0.0	pasa_Sanger_mRNA1641
Locus_308_Transcript_1/1_Confidence_1.000_Length_2598	CHLREDRAFT_205628	2e-95	SKA_estExt_fgenesh2_pg.C_220006
Locus_309_Transcript_2/7_Confidence_0.556_Length_2026	CHLREDRAFT_403501	2e-82	pasa_Sanger_mRNA34511
Locus_311_Transcript_6/7_Confidence_0.656_Length_2664	CHLREDRAFT_152047	6e-152	Chlre2_kg.scaffold_43000011
Locus_313_Transcript_2/3_Confidence_0.667_Length_4754	CHLREDRAFT_131059	0.0	estExt_gwp_1H.C_290122
Locus_315_Transcript_1/1_Confidence_1.000_Length_1364	CHLREDRAFT_205758	0.0	SKA_fgenesh2_pg.C_scaffold_9000144
Locus_318_Transcript_7/7_Confidence_0.667_Length_1034	CHLREDRAFT_185915	1e-62	estExt_fgenesh2_kg.C_820018
Locus_320_Transcript_6/12_Confidence_0.581_Length_1630	CHLREDRAFT_153678	8e-110	Chlre2_kg.scaffold_66000007
Locus_324_Transcript_2/2_Confidence_0.800_Length_744	CHLREDRAFT_141798	2e-57	Chlre2_kg.scaffold_5000208
Locus_325_Transcript_2/2_Confidence_0.750_Length_1354	CHLREDRAFT_136578	1e-134	estExt_gwp_1W.C_10357
Locus_326_Transcript_1/1_Confidence_1.000_Length_934	CHLREDRAFT_99271	7e-38	e_gwH.2.436.1
Locus_328_Transcript_4/7_Confidence_0.571_Length_1233	CHLREDRAFT_205891	9e-56	SKA_Chlre2_kg.scaffold_22000189
Locus_329_Transcript_2/5_Confidence_0.600_Length_916	CHLREDRAFT_182666	9e-59	estExt_fgenesh2_kg.C_20019
Locus_331_Transcript_1/1_Confidence_1.000_Length_1808	CHLREDRAFT_148091	6e-77	Chlre2_kg.scaffold_20000233
Locus_332_Transcript_1/1_Confidence_1.000_Length_1355	CHLREDRAFT_172406	3e-136	fgenesh2_pg.C_scaffold_18000072
Locus_333_Transcript_3/9_Confidence_0.360_Length_1119	CHLREDRAFT_148176	1e-58	Chlre2_kg.scaffold_22000014
Locus_333_Transcript_4/9_Confidence_0.520_Length_2205	CHLREDRAFT_148177	4e-79	Chlre2_kg.scaffold_22000015
Locus_334_Transcript_3/3_Confidence_0.455_Length_2379	CHLREDRAFT_56237	0.0	estExt_GenewiseH_1.C_10148
Locus_335_Transcript_1/1_Confidence_1.000_Length_1618	CHLREDRAFT_157887	2e-23	acegs_kg.scaffold_20000075
Locus_338_Transcript_6/7_Confidence_0.389_Length_1041	CHLREDRAFT_188837	2e-133	estExt_fgenesh2_pg.C_120076
Locus_339_Transcript_1/4_Confidence_0.333_Length_1475	CHLREDRAFT_155649	3e-81	acegs_kg.scaffold_3000024
Locus_341_Transcript_9/15_Confidence_0.294_Length_1987	CHLREDRAFT_188173	2e-130	estExt_fgenesh2_pg.C_90102
Locus_343_Transcript_8/9_Confidence_0.419_Length_1777	CHLREDRAFT_194609	0.0	estExt_fgenesh2_pg.C_720023
Locus_344_Transcript_8/9_Confidence_0.174_Length_2191	CHLREDRAFT_132865	7e-153	estExt_gwp_1H.C_710043
Locus_344_Transcript_9/9_Confidence_0.261_Length_550	CHLREDRAFT_195592	3e-67	MAY_estExt_gwp_1W.C_370034
Locus_347_Transcript_4/6_Confidence_0.625_Length_2427	CHLREDRAFT_158911	0.0	acegs_kg.scaffold_31000032
Locus_350_Transcript_1/1_Confidence_1.000_Length_1645	CHLREDRAFT_285905	2e-137	au.g4234_t1
Locus_351_Transcript_1/3_Confidence_0.556_Length_2984	CHLREDRAFT_12379	5e-57	fgenesh1_pg.C_scaffold_1000218
Locus_353_Transcript_2/10_Confidence_0.515_Length_3221	CHLREDRAFT_80312	2e-162	estExt_GenewiseW_1.C_280036
Locus_353_Transcript_4/10_Confidence_0.182_Length_1998	CHLREDRAFT_397728	7e-145	pasa_Sanger_mRNA14409
Locus_355_Transcript_2/8_Confidence_0.429_Length_1436	CHLREDRAFT_196484	1e-100	JLM_estExt_fgenesh2_pg.C_770014
Locus_356_Transcript_1/1_Confidence_1.000_Length_1476	CHLREDRAFT_189631	1e-112	estExt_fgenesh2_pg.C_160222
Locus_359_Transcript_1/3_Confidence_0.500_Length_1078	CHLREDRAFT_159282	1e-86	acegs_kg.scaffold_40000025
Locus_360_Transcript_4/4_Confidence_0.700_Length_2262	CHLREDRAFT_78348	0.0	estExt_GenewiseW_1.C_130017
Locus_361_Transcript_3/7_Confidence_0.286_Length_1853	CHLREDRAFT_399062	6e-85	pasa_Sanger_mRNA32210
Locus_362_Transcript_1/2_Confidence_0.667_Length_1890	CHLREDRAFT_32796	6e-45	estExt_fgenesh1_pg.C_10993
Locus_364_Transcript_8/8_Confidence_0.353_Length_3504	CHLREDRAFT_126189	0.0	estExt_gwp_1H.C_80247
Locus_366_Transcript_10/10_Confidence_0.440_Length_4277	CHLREDRAFT_206459	0.0	OVA_OVA_OVA_estExt_fgenesh2_pg.C_70041
Locus_368_Transcript_3/8_Confidence_0.103_Length_1665	CHLREDRAFT_191758	3e-57	estExt_fgenesh2_pg.C_260218
Locus_370_Transcript_3/4_Confidence_0.444_Length_2435	CHLREDRAFT_183965	0.0	estExt_fgenesh2_kg.C_190109
Locus_375_Transcript_11/13_Confidence_0.163_Length_3494	CHLREDRAFT_286989	5e-61	au.g5259_t1
Locus_376_Transcript_6/6_Confidence_0.737_Length_3769	CHLREDRAFT_206489	0.0	OVA_chlre3.11.8.1.1
Locus_377_Transcript_1/2_Confidence_0.800_Length_1088	CHLREDRAFT_195602	6e-107	MAY_161252
Locus_378_Transcript_1/4_Confidence_0.700_Length_1846	CHLREDRAFT_301657	6e-28	kg.chromosome_2_#_1096_#_chlre3.5.11.1.1
Locus_379_Transcript_2/5_Confidence_0.667_Length_1031	CHLREDRAFT_196341	8e-62	OVA_chlre3.1.536.3.51
Locus_379_Transcript_4/5_Confidence_0.583_Length_1295	CHLREDRAFT_298826	7e-68	kg.chromosome_1_#_551_#_XP_001689476.1
Locus_382_Transcript_1/2_Confidence_0.667_Length_1542	CHLREDRAFT_400716	4e-114	pasa_Sanger_mRNA27717
Locus_385_Transcript_1/1_Confidence_1.000_Length_1451	CHLREDRAFT_158152	0.0	acegs_kg.scaffold_24000066
Locus_386_Transcript_4/7_Confidence_0.093_Length_1348	CHLREDRAFT_379285	8e-20	estExt_fgenesh1_pm.C_chromosome_90191
Locus_391_Transcript_3/3_Confidence_0.667_Length_1627	CHLREDRAFT_188287	5e-15	estExt_fgenesh2_pg.C_90288
Locus_392_Transcript_1/1_Confidence_1.000_Length_901	CHLREDRAFT_205854	7e-95	OVA_estExt_GenewiseW_1.C_110161
Locus_393_Transcript_2/2_Confidence_0.750_Length_2119	CHLREDRAFT_131752	1e-114	estExt_gwp_1H.C_370127
Locus_399_Transcript_4/4_Confidence_0.467_Length_3340	CHLREDRAFT_77062	0.0	estExt_GenewiseW_1.C_60028
Locus_402_Transcript_1/8_Confidence_0.514_Length_2993	CHLREDRAFT_341368	1e-16	pm.chromosome_17_#_289
Locus_402_Transcript_8/8_Confidence_0.514_Length_2345	CHLREDRAFT_182093	1e-43	estExt_fgenesh2_kg.C_70171
Locus_404_Transcript_9/9_Confidence_0.571_Length_1599	CHLREDRAFT_184397	3e-139	estExt_fgenesh2_kg.C_280035
Locus_406_Transcript_2/2_Confidence_0.833_Length_1371	CHLREDRAFT_196703	5e-106	OVA_AIM_query
Locus_407_Transcript_1/1_Confidence_1.000_Length_1269	CHLREDRAFT_169450	4e-87	fgenesh2_pg.C_scaffold_10000252
Locus_408_Transcript_6/8_Confidence_0.742_Length_4052	CHLREDRAFT_205721	0.0	OVA_Chlre2_kg.scaffold_11000133
Locus_409_Transcript_1/2_Confidence_0.750_Length_4187	CHLREDRAFT_420848	0.0	pasa_Sanger_mRNA4844
Locus_410_Transcript_1/1_Confidence_1.000_Length_1090	CHLREDRAFT_166012	2e-50	fgenesh2_pg.C_scaffold_8000289
Locus_411_Transcript_2/7_Confidence_0.045_Length_1855	CHLREDRAFT_288683	3e-08	au.g6836_t1
Locus_411_Transcript_4/7_Confidence_0.227_Length_2802	CHLREDRAFT_121326	1e-138	e_gwW.45.101.1
Locus_411_Transcript_5/7_Confidence_0.136_Length_2557	CHLREDRAFT_116277	3e-20	e_gwW.1.590.1
Locus_412_Transcript_1/1_Confidence_1.000_Length_1057	CHLREDRAFT_136811	3e-68	estExt_gwp_1W.C_10725
Locus_417_Transcript_9/9_Confidence_0.577_Length_1479	CHLREDRAFT_130914	4e-77	estExt_gwp_1H.C_300035
Locus_418_Transcript_2/2_Confidence_0.800_Length_1726	CHLREDRAFT_145053	2e-07	Chlre2_kg.scaffold_12000247
Locus_419_Transcript_9/9_Confidence_0.529_Length_1730	CHLREDRAFT_338214	5e-25	pm.chromosome_9_#_225
Locus_420_Transcript_10/11_Confidence_0.333_Length_1755	CHLREDRAFT_182653	4e-75	estExt_fgenesh2_kg.C_20004
Locus_421_Transcript_2/2_Confidence_0.667_Length_747	CHLREDRAFT_129809	4e-72	estExt_gwp_1H.C_170118
Locus_422_Transcript_1/1_Confidence_1.000_Length_1017	CHLREDRAFT_126059	4e-118	estExt_gwp_1H.C_80054
Locus_423_Transcript_1/2_Confidence_0.750_Length_3028	CHLREDRAFT_142174	8e-52	Chlre2_kg.scaffold_3000147
Locus_428_Transcript_6/8_Confidence_0.526_Length_2947	CHLREDRAFT_143257	3e-66	Chlre2_kg.scaffold_4000380
Locus_431_Transcript_4/4_Confidence_0.800_Length_2093	CHLREDRAFT_194928	1e-22	estExt_fgenesh2_pg.C_810007
Locus_432_Transcript_3/3_Confidence_0.846_Length_1255	CHLREDRAFT_24120	3e-17	estExt_fgenesh1_pm.C_150006
Locus_434_Transcript_4/4_Confidence_0.583_Length_2224	CHLREDRAFT_129968	4e-108	estExt_gwp_1H.C_220007
Locus_435_Transcript_10/10_Confidence_0.587_Length_1638	CHLREDRAFT_166515	8e-11	fgenesh2_pg.C_scaffold_7000434
Locus_438_Transcript_7/15_Confidence_0.457_Length_2079	CHLREDRAFT_196101	2e-82	DPA_query
Locus_439_Transcript_2/2_Confidence_0.833_Length_1275	CHLREDRAFT_382029	5e-115	estExt_fgenesh1_pm.C_250002
Locus_440_Transcript_1/1_Confidence_1.000_Length_1235	CHLREDRAFT_400590	1e-29	pasa_Sanger_mRNA26761
Locus_444_Transcript_2/10_Confidence_0.204_Length_2320	CHLREDRAFT_193126	6e-25	estExt_fgenesh2_pg.C_390018
Locus_446_Transcript_1/2_Confidence_0.947_Length_1357	CHLREDRAFT_205830	2e-38	KUR_fgenesh1_kg.C_scaffold_1000254
Locus_447_Transcript_1/1_Confidence_1.000_Length_627	CHLREDRAFT_159566	6e-15	acegs_kg.scaffold_48000041
Locus_448_Transcript_4/5_Confidence_0.667_Length_1539	CHLREDRAFT_192045	0.0	estExt_fgenesh2_pg.C_270210
Locus_449_Transcript_5/7_Confidence_0.625_Length_2064	CHLREDRAFT_186023	0.0	estExt_fgenesh2_kg.C_860004
Locus_450_Transcript_6/15_Confidence_0.225_Length_752	CHLREDRAFT_144646	3e-11	Chlre2_kg.scaffold_11000191
Locus_451_Transcript_6/11_Confidence_0.343_Length_1837	CHLREDRAFT_187228	1e-99	estExt_fgenesh2_pg.C_30386
Locus_451_Transcript_11/11_Confidence_0.429_Length_1669	CHLREDRAFT_185967	7e-162	estExt_fgenesh2_kg.C_800003
Locus_452_Transcript_1/1_Confidence_1.000_Length_1126	CHLREDRAFT_107862	3e-50	e_gwH.68.45.1
Locus_454_Transcript_1/2_Confidence_0.750_Length_2287	CHLREDRAFT_140452	0.0	estExt_gwp_1W.C_820038
Locus_455_Transcript_8/8_Confidence_0.650_Length_1390	CHLREDRAFT_183363	7e-76	estExt_fgenesh2_kg.C_140100
Locus_457_Transcript_1/2_Confidence_0.667_Length_1118	CHLREDRAFT_335991	3e-140	pm.chromosome_3_#_252
Locus_458_Transcript_4/4_Confidence_0.818_Length_2087	CHLREDRAFT_420522	4e-30	pasa_Sanger_mRNA5081
Locus_462_Transcript_5/5_Confidence_0.667_Length_1200	CHLREDRAFT_126203	6e-12	estExt_gwp_1H.C_80267
Locus_463_Transcript_1/1_Confidence_1.000_Length_3138	CHLREDRAFT_188612	0.0	estExt_fgenesh2_pg.C_110110
Locus_464_Transcript_2/4_Confidence_0.588_Length_1094	CHLREDRAFT_195724	5e-24	PIE_chlre3.68.1.6.12
Locus_465_Transcript_3/3_Confidence_0.500_Length_681	CHLREDRAFT_155455	3e-80	acegs_kg.scaffold_5000022
Locus_466_Transcript_2/6_Confidence_0.688_Length_3159	CHLREDRAFT_111541	9e-88	e_gwW.7.146.1
Locus_467_Transcript_2/2_Confidence_0.667_Length_625	CHLREDRAFT_129742	5e-40	estExt_gwp_1H.C_190228
Locus_468_Transcript_2/3_Confidence_0.714_Length_3127	CHLREDRAFT_205622	0.0	MHS_e_gwH.40.7.1
Locus_469_Transcript_1/10_Confidence_0.022_Length_1294	CHLREDRAFT_192669	2e-40	estExt_fgenesh2_pg.C_310183
Locus_470_Transcript_3/3_Confidence_0.667_Length_3441	CHLREDRAFT_408242	0.0	pasa_Sanger_mRNA17978
Locus_472_Transcript_2/2_Confidence_0.778_Length_2429	CHLREDRAFT_147254	9e-86	Chlre2_kg.scaffold_18000179
Locus_473_Transcript_1/1_Confidence_1.000_Length_1724	CHLREDRAFT_194448	7e-100	estExt_fgenesh2_pg.C_670042
Locus_475_Transcript_1/2_Confidence_0.800_Length_776	CHLREDRAFT_195131	1e-39	estExt_fgenesh2_pg.C_930029
Locus_476_Transcript_1/1_Confidence_1.000_Length_966	CHLREDRAFT_195627	4e-56	MAY_acegs_kg.scaffold_56000014
Locus_477_Transcript_9/9_Confidence_0.706_Length_3894	CHLREDRAFT_346299	0.0	estExt_fgenesh1_pg.C_chromosome_120577
Locus_479_Transcript_4/4_Confidence_0.667_Length_2058	CHLREDRAFT_335453	4e-80	pm.chromosome_2_#_552
Locus_481_Transcript_9/13_Confidence_0.629_Length_3944	CHLREDRAFT_53522	0.0	estExt_GenewiseH_1.C_70037
Locus_483_Transcript_3/7_Confidence_0.424_Length_3976	CHLREDRAFT_206139	2e-38	OVA_e_gwW.9.219.1
Locus_483_Transcript_6/7_Confidence_0.424_Length_6300	CHLREDRAFT_195468	9e-58	SAN_fgenesh2_pg.C_scaffold_80000034
Locus_484_Transcript_7/7_Confidence_0.600_Length_2686	CHLREDRAFT_55268	0.0	estExt_GenewiseH_1.C_110006
Locus_486_Transcript_1/1_Confidence_1.000_Length_1009	CHLREDRAFT_184386	1e-11	estExt_fgenesh2_kg.C_280024
Locus_490_Transcript_1/5_Confidence_0.688_Length_1517	CHLREDRAFT_153656	1e-34	Chlre2_kg.scaffold_64000041
Locus_492_Transcript_1/2_Confidence_0.800_Length_1170	CHLREDRAFT_300797	3e-33	kg.chromosome_2_#_236_#_XP_001701868.1
Locus_495_Transcript_2/2_Confidence_0.833_Length_1131	CHLREDRAFT_164097	3e-119	fgenesh2_kg.C_scaffold_31000058
Locus_498_Transcript_18/23_Confidence_0.377_Length_2674	CHLREDRAFT_176209	7e-80	fgenesh2_pg.C_scaffold_31000122
Locus_500_Transcript_14/15_Confidence_0.171_Length_1469	CHLREDRAFT_407888	1e-41	pasa_Sanger_mRNA35791
Locus_501_Transcript_5/5_Confidence_0.643_Length_3387	CHLREDRAFT_58579	0.0	estExt_GenewiseH_1.C_310194
Locus_504_Transcript_8/10_Confidence_0.197_Length_3099	CHLREDRAFT_15589	0.0	fgenesh1_pg.C_scaffold_28000155
Locus_505_Transcript_4/4_Confidence_0.700_Length_1902	CHLREDRAFT_195038	1e-169	estExt_fgenesh2_pg.C_880022
Locus_508_Transcript_1/1_Confidence_1.000_Length_252	CHLREDRAFT_205696	4e-11	OVA_estExt_gwp_1H.C_200073
Locus_509_Transcript_6/8_Confidence_0.343_Length_2003	CHLREDRAFT_189893	0.0	estExt_fgenesh2_pg.C_10375
Locus_512_Transcript_1/2_Confidence_0.750_Length_906	CHLREDRAFT_195606	2e-83	MAY_e_gwW.2.213.1
Locus_513_Transcript_3/4_Confidence_0.231_Length_2229	CHLREDRAFT_192517	0.0	estExt_fgenesh2_pg.C_320158
Locus_514_Transcript_6/10_Confidence_0.233_Length_2492	CHLREDRAFT_187219	8e-125	estExt_fgenesh2_pg.C_30376
Locus_515_Transcript_3/3_Confidence_0.714_Length_1821	CHLREDRAFT_142797	2e-79	Chlre2_kg.scaffold_6000287
Locus_518_Transcript_6/6_Confidence_0.652_Length_4448	CHLREDRAFT_56005	0.0	estExt_GenewiseH_1.C_150128
Locus_519_Transcript_1/1_Confidence_1.000_Length_928	CHLREDRAFT_132909	1e-122	estExt_gwp_1H.C_780016
Locus_520_Transcript_8/9_Confidence_0.139_Length_1149	CHLREDRAFT_133620	4e-145	estExt_gwp_1W.C_80253
Locus_521_Transcript_1/2_Confidence_0.875_Length_2265	CHLREDRAFT_205887	0.0	SKA_estExt_fgenesh2_kg.C_620002
Locus_522_Transcript_2/9_Confidence_0.065_Length_1169	CHLREDRAFT_205772	1e-86	OVA_estExt_fgenesh2_kg.C_260051
Locus_523_Transcript_1/4_Confidence_0.571_Length_2091	CHLREDRAFT_114939	1e-128	e_gwW.11.58.1
Locus_524_Transcript_3/3_Confidence_0.750_Length_2035	CHLREDRAFT_206114	9e-24	OVA_acegs_kg.scaffold_24000032
Locus_526_Transcript_1/1_Confidence_1.000_Length_814	CHLREDRAFT_145271	3e-38	Chlre2_kg.scaffold_13000184
Locus_528_Transcript_8/8_Confidence_0.615_Length_2195	CHLREDRAFT_137286	0.0	estExt_gwp_1W.C_200087
Locus_529_Transcript_2/2_Confidence_0.750_Length_1049	CHLREDRAFT_148403	1e-47	Chlre2_kg.scaffold_21000016
Locus_531_Transcript_1/1_Confidence_1.000_Length_4654	CHLREDRAFT_152568	2e-117	Chlre2_kg.scaffold_46000101
Locus_532_Transcript_3/3_Confidence_0.625_Length_2077	CHLREDRAFT_146859	5e-15	Chlre2_kg.scaffold_1000683
Locus_533_Transcript_1/6_Confidence_0.643_Length_697	CHLREDRAFT_97737	3e-56	e_gwH.3.328.1
Locus_533_Transcript_3/6_Confidence_0.571_Length_705	CHLREDRAFT_112753	2e-56	e_gwW.3.330.1
Locus_533_Transcript_4/6_Confidence_0.357_Length_667	CHLREDRAFT_800	1e-55	fgenesh1_pm.C_scaffold_100000008
Locus_535_Transcript_1/1_Confidence_1.000_Length_1692	CHLREDRAFT_412841	1e-72	pasa_Sanger_mRNA10770
Locus_538_Transcript_1/1_Confidence_1.000_Length_1645	CHLREDRAFT_155835	1e-105	acegs_kg.scaffold_3000210
Locus_539_Transcript_2/2_Confidence_0.667_Length_1080	CHLREDRAFT_183782	8e-144	estExt_fgenesh2_kg.C_10290
Locus_541_Transcript_1/1_Confidence_1.000_Length_2088	CHLREDRAFT_149752	6e-55	Chlre2_kg.scaffold_27000021
Locus_542_Transcript_1/1_Confidence_1.000_Length_1144	CHLREDRAFT_376521	1e-177	estExt_fgenesh1_pm.C_chromosome_10402
Locus_546_Transcript_2/2_Confidence_0.750_Length_1934	CHLREDRAFT_105860	4e-20	e_gwH.37.105.1
Locus_549_Transcript_1/1_Confidence_1.000_Length_873	CHLREDRAFT_57090	2e-47	estExt_GenewiseH_1.C_200155
Locus_550_Transcript_1/1_Confidence_1.000_Length_2097	CHLREDRAFT_120355	5e-41	e_gwW.33.95.1
Locus_556_Transcript_1/1_Confidence_1.000_Length_1090	CHLREDRAFT_76376	1e-100	estExt_GenewiseW_1.C_70201
Locus_558_Transcript_8/9_Confidence_0.444_Length_2377	CHLREDRAFT_190446	5e-177	estExt_fgenesh2_pg.C_190047
Locus_558_Transcript_9/9_Confidence_0.222_Length_2472	CHLREDRAFT_195910	0.0	STE_171583
Locus_559_Transcript_1/1_Confidence_1.000_Length_1513	CHLREDRAFT_183568	3e-35	estExt_fgenesh2_kg.C_10062
Locus_562_Transcript_4/4_Confidence_0.571_Length_1191	CHLREDRAFT_187371	3e-52	estExt_fgenesh2_pg.C_60053
Locus_563_Transcript_6/6_Confidence_0.583_Length_1389	CHLREDRAFT_60278	2e-77	estExt_GenewiseH_1.C_820026
Locus_564_Transcript_1/2_Confidence_0.667_Length_1504	CHLREDRAFT_126226	1e-119	estExt_gwp_1H.C_70008
Locus_568_Transcript_1/1_Confidence_1.000_Length_3182	CHLREDRAFT_185583	0.0	estExt_fgenesh2_kg.C_560016
Locus_569_Transcript_1/1_Confidence_1.000_Length_1464	CHLREDRAFT_131692	9e-38	estExt_gwp_1H.C_370036
Locus_572_Transcript_1/1_Confidence_1.000_Length_1100	CHLREDRAFT_195509	3e-33	SAN_fgenesh1_pg.C_scaffold_12000056
Locus_574_Transcript_1/2_Confidence_0.667_Length_1019	CHLREDRAFT_194224	3e-64	estExt_fgenesh2_pg.C_600048
Locus_576_Transcript_1/2_Confidence_0.857_Length_2860	CHLREDRAFT_150835	2e-17	Chlre2_kg.scaffold_31000201
Locus_577_Transcript_4/4_Confidence_0.455_Length_1294	CHLREDRAFT_193636	5e-91	estExt_fgenesh2_pg.C_450034
Locus_578_Transcript_1/2_Confidence_0.667_Length_1407	CHLREDRAFT_137673	3e-109	estExt_gwp_1W.C_240151
Locus_579_Transcript_1/1_Confidence_1.000_Length_1223	CHLREDRAFT_104348	1e-117	e_gwH.25.63.1
Locus_582_Transcript_3/3_Confidence_0.800_Length_4978	CHLREDRAFT_289849	9e-176	au.g7920_t1
